0
symbol	0.0
year	0.0
quarter	0.0
date	0.0
week	0.0
close	0.6283107542430931
volume	0.6283107542430931
ratingDetailsROERecommendation	0.7338220184184489
ratingScore	0.7338220184184489
ratingRecommendation	0.7338220184184489
ratingDetailsROEScore	0.7338220184184489
ratingDetailsROAScore	0.7338220184184489
ratingDetailsROARecommendation	0.7338220184184489
ratingDetailsPEScore	0.7338220184184489
ratingDetailsPBScore	0.7338220184184489
ratingDetailsPERecommendation	0.7338220184184489
ratingDetailsDEScore	0.7338220184184489
ratingDetailsDERecommendation	0.7338220184184489
ratingDetailsDCFScore	0.7338220184184489
ratingDetailsDCFRecommendation	0.7338220184184489
rating	0.7338220184184489
ratingDetailsPBRecommendation	0.7338220184184489
debtRepayment	0.7938484663977472
dividendsPaid	0.7938484663977472
effectOfForexChangesOnCash	0.7938484663977472
freeCashFlow	0.7938484663977472
deferredIncomeTax	0.7938484663977472
commonStockRepurchased	0.7938484663977472
capitalExpenditure	0.7938484663977472
changeInWorkingCapital	0.7938484663977472
cashAtEndOfPeriod	0.7938484663977472
investmentsInPropertyPlantAndEquipment	0.7938484663977472
cashAtBeginningOfPeriod	0.7938484663977472
acquisitionsNet	0.7938484663977472
commonStockIssued	0.7938484663977472
netCashProvidedByOperatingActivities	0.7938484663977472
otherWorkingCapital	0.7938484663977472
netCashUsedProvidedByFinancingActivities	0.7938484663977472
netChangeInCash	0.7938484663977472
operatingCashFlow	0.7938484663977472
otherFinancingActivites	0.7938484663977472
otherInvestingActivites	0.7938484663977472
otherNonCashItems	0.7938484663977472
accountsReceivables	0.7938484663977472
purchasesOfInvestments	0.7938484663977472
salesMaturitiesOfInvestments	0.7938484663977472
stockBasedCompensation	0.7938484663977472
netCashUsedForInvestingActivites	0.7938484663977472
accountsPayables	0.7938484663977472
acceptedDate	0.7990762234568841
calendarYear	0.7990762234568841
cik	0.7990762234568841
interestIncome	0.7990762234568841
reportedCurrency	0.7990762234568841
period	0.7990762234568841
otherExpenses	0.7990762234568841
operatingIncomeRatio	0.7990762234568841
operatingIncome	0.7990762234568841
operatingExpenses	0.7990762234568841
netIncomeRatio	0.7990762234568841
netIncome	0.7990762234568841
sellingAndMarketingExpenses	0.7990762234568841
sellingGeneralAndAdministrativeExpenses	0.7990762234568841
interestExpense	0.7990762234568841
incomeTaxExpense	0.7990762234568841
incomeBeforeTaxRatio	0.7990762234568841
researchAndDevelopmentExpenses	0.7990762234568841
incomeBeforeTax	0.7990762234568841
grossProfit	0.7990762234568841
weightedAverageShsOutDil	0.7990762234568841
weightedAverageShsOut	0.7990762234568841
totalOtherIncomeExpensesNet	0.7990762234568841
costAndExpenses	0.7990762234568841
costOfRevenue	0.7990762234568841
depreciationAndAmortization	0.7990762234568841
grossProfitRatio	0.7990762234568841
ebitda	0.7990762234568841
eps	0.7990762234568841
epsdiluted	0.7990762234568841
fillingDate	0.7990762234568841
generalAndAdministrativeExpenses	0.7990762234568841
ebitdaratio	0.7990762234568841
revenue	0.7990762234568841
price	0.8125475683080904
dcf	0.8125475683080904
minusCashAndCashEquivalents	0.8125713524621356
numberOfShares	0.8125713524621356
stockPrice	0.8125713524621356
addTotalDebt	0.8125713524621356
enterpriseValue	0.8125713524621356
marketCapitalization	0.8125713524621356
accountPayables	0.827417421417155
goodwillAndIntangibleAssets	0.827417421417155
accumulatedOtherComprehensiveIncomeLoss	0.827417421417155
intangibleAssets	0.827417421417155
cashAndCashEquivalents	0.827417421417155
shortTermDebt	0.827417421417155
retainedEarnings	0.827417421417155
propertyPlantEquipmentNet	0.827417421417155
preferredStock	0.827417421417155
othertotalStockholdersEquity	0.827417421417155
netDebt	0.827417421417155
otherNonCurrentLiabilities	0.827417421417155
otherNonCurrentAssets	0.827417421417155
otherLiabilities	0.827417421417155
otherCurrentLiabilities	0.827417421417155
otherCurrentAssets	0.827417421417155
otherAssets	0.827417421417155
longTermDebt	0.827417421417155
longTermInvestments	0.827417421417155
minorityInterest	0.827417421417155
capitalLeaseObligations	0.827417421417155
netReceivables	0.827417421417155
shortTermInvestments	0.827417421417155
taxAssets	0.827417421417155
inventory	0.827417421417155
totalAssets	0.827417421417155
cashAndShortTermInvestments	0.827417421417155
taxPayables	0.827417421417155
deferredRevenue	0.827417421417155
deferredRevenueNonCurrent	0.827417421417155
deferredTaxLiabilitiesNonCurrent	0.827417421417155
goodwill	0.827417421417155
totalStockholdersEquity	0.827417421417155
totalNonCurrentLiabilities	0.827417421417155
commonStock	0.827417421417155
totalLiabilitiesAndTotalEquity	0.827417421417155
totalLiabilitiesAndStockholdersEquity	0.827417421417155
totalLiabilities	0.827417421417155
totalInvestments	0.827417421417155
totalEquity	0.827417421417155
totalDebt	0.827417421417155
totalCurrentLiabilities	0.827417421417155
totalCurrentAssets	0.827417421417155
totalNonCurrentAssets	0.827417421417155
grossProfitGrowth	0.8274840170484816
freeCashFlowGrowth	0.8274840170484816
fiveYShareholdersEquityGrowthPerShare	0.8274840170484816
fiveYRevenueGrowthPerShare	0.8274840170484816
fiveYOperatingCFGrowthPerShare	0.8274840170484816
fiveYNetIncomeGrowthPerShare	0.8274840170484816
ebitgrowth	0.8274840170484816
epsgrowth	0.8274840170484816
epsdilutedGrowth	0.8274840170484816
dividendsperShareGrowth	0.8274840170484816
debtGrowth	0.8274840170484816
bookValueperShareGrowth	0.8274840170484816
assetGrowth	0.8274840170484816
fiveYDividendperShareGrowthPerShare	0.8274840170484816
inventoryGrowth	0.8274840170484816
threeYRevenueGrowthPerShare	0.8274840170484816
operatingCashFlowGrowth	0.8274840170484816
weightedAverageSharesGrowth	0.8274840170484816
weightedAverageSharesDilutedGrowth	0.8274840170484816
threeYShareholdersEquityGrowthPerShare	0.8274840170484816
threeYOperatingCFGrowthPerShare	0.8274840170484816
threeYNetIncomeGrowthPerShare	0.8274840170484816
threeYDividendperShareGrowthPerShare	0.8274840170484816
tenYShareholdersEquityGrowthPerShare	0.8274840170484816
netIncomeGrowth	0.8274840170484816
tenYRevenueGrowthPerShare	0.8274840170484816
tenYNetIncomeGrowthPerShare	0.8274840170484816
tenYDividendperShareGrowthPerShare	0.8274840170484816
sgaexpensesGrowth	0.8274840170484816
revenueGrowth	0.8274840170484816
receivablesGrowth	0.8274840170484816
rdexpenseGrowth	0.8274840170484816
operatingIncomeGrowth	0.8274840170484816
tenYOperatingCFGrowthPerShare	0.8274840170484816
